Date,Close
2020-07-15,132.9013
2020-07-16,135.3835
2020-07-17,136.3132
2020-07-20,134.671
2020-07-21,134.4173
2020-07-22,133.0587
2020-07-23,130.904
2020-07-24,132.4112
2020-07-27,135.4981
2020-07-28,133.2783
2020-07-29,134.232
2020-07-30,133.2376
2020-07-31,132.5121
2020-08-03,131.6231
2020-08-04,130.3111
2020-08-05,130.4391
2020-08-06,129.1906
2020-08-07,129.6616
2020-08-10,129.6353
2020-08-11,129.3154
2020-08-12,127.9588
2020-08-13,127.1244
2020-08-14,128.3275
2020-08-17,129.1503
2020-08-18,127.6869
2020-08-19,127.8902
2020-08-20,129.0945
2020-08-21,126.56
2020-08-24,127.4358
2020-08-25,126.4735
2020-08-26,127.3901
2020-08-27,126.2742
2020-08-28,123.5898
2020-08-31,121.2255
2020-09-01,121.3439
2020-09-02,121.7707
2020-09-03,120.4979
2020-09-04,121.4695
2020-09-07,119.0962
2020-09-08,119.0494
2020-09-09,117.367
2020-09-10,116.4959
2020-09-11,116.6087
2020-09-14,115.4514
2020-09-15,114.9648
2020-09-16,116.3991
2020-09-17,115.6398
2020-09-18,116.8458
2020-09-21,115.3085
2020-09-22,116.0877
2020-09-23,118.1423
2020-09-24,114.6855
2020-09-25,113.6347
2020-09-28,114.467
2020-09-29,114.2339
2020-09-30,114.7884
2020-10-01,114.0023
2020-10-02,114.1664
2020-10-05,113.9988
2020-10-06,115.6419
2020-10-07,116.0412
2020-10-08,116.5577
2020-10-09,116.0282
2020-10-12,115.3957
2020-10-13,114.8429
2020-10-14,115.4325
2020-10-15,114.8955
2020-10-16,115.341
2020-10-19,118.2597
2020-10-20,119.5432
2020-10-21,119.1233
2020-10-22,120.8881
2020-10-23,120.3444
2020-10-26,117.4493
2020-10-27,116.0755
2020-10-28,113.516
2020-10-29,113.0826
2020-10-30,113.1529
2020-11-02,115.4744
2020-11-03,115.9736
2020-11-04,115.7151
2020-11-05,116.9131
2020-11-06,113.8577
2020-11-09,114.2252
2020-11-10,115.3275
2020-11-11,113.3274
2020-11-12,114.9281
2020-11-13,115.4409
2020-11-16,114.9118
2020-11-17,115.8304
2020-11-18,119.0329
2020-11-19,119.3403
2020-11-20,119.7435
2020-11-23,119.1313
2020-11-24,117.964
2020-11-25,119.1866
2020-11-26,118.0099
2020-11-27,118.1584
2020-11-30,117.5284
2020-12-01,118.251
2020-12-02,118.7717
2020-12-03,120.298
2020-12-04,119.6099
2020-12-07,119.2704
2020-12-08,117.9172
2020-12-09,117.3357
2020-12-10,117.9139
2020-12-11,119.0322
2020-12-14,117.7626
2020-12-15,119.0386
2020-12-16,121.0227
2020-12-17,121.6715
2020-12-18,124.4604
2020-12-21,123.3545
2020-12-22,121.5615
2020-12-23,119.0154
2020-12-24,121.1996
2020-12-25,122.1998
2020-12-28,122.1672
2020-12-29,122.6265
2020-12-30,121.0194
2020-12-31,124.6196
2021-01-01,124.8627
2021-01-04,125.0765
2021-01-05,126.2159
2021-01-06,126.9949
2021-01-07,127.3869
2021-01-08,126.2295
2021-01-11,126.9941
2021-01-12,129.913
2021-01-13,132.0624
2021-01-14,134.64
2021-01-15,133.8679
2021-01-18,132.3318
2021-01-19,132.1849
2021-01-20,132.3262
2021-01-21,134.1166
2021-01-22,131.4464
2021-01-25,133.9116
2021-01-26,133.7113
2021-01-27,133.0798
2021-01-28,131.5168
2021-01-29,128.9577
2021-02-01,130.2831
2021-02-02,130.4499
2021-02-03,128.4827
2021-02-04,126.5374
2021-02-05,126.0781
2021-02-08,128.6537
2021-02-09,128.3044
2021-02-10,126.0414
2021-02-11,125.7201
2021-02-12,125.359
2021-02-15,121.3522
2021-02-16,121.3216
2021-02-17,121.034
2021-02-18,122.0935
2021-02-19,124.8513
2021-02-22,126.5891
2021-02-23,126.2313
2021-02-24,124.6056
2021-02-25,128.5033
2021-02-26,128.6461
2021-03-01,128.719
2021-03-02,128.7332
2021-03-03,129.0907
2021-03-04,128.9187
2021-03-05,128.0828
2021-03-08,127.2936
2021-03-09,127.2944
2021-03-10,126.5153
2021-03-11,125.4836
2021-03-12,125.6941
2021-03-15,125.3598
2021-03-16,127.6724
2021-03-17,123.662
2021-03-18,125.3312
2021-03-19,127.2554
2021-03-22,124.1401
2021-03-23,123.6793
2021-03-24,123.1775
2021-03-25,121.1463
2021-03-26,120.064
2021-03-29,118.5119
2021-03-30,121.0513
2021-03-31,122.4589
2021-04-01,124.3764
2021-04-02,125.5033
2021-04-05,123.8531
2021-04-06,123.1231
2021-04-07,123.8954
2021-04-08,122.1279
2021-04-09,123.2217
2021-04-12,122.9156
2021-04-13,122.412
2021-04-14,123.5053
2021-04-15,124.2131
2021-04-16,123.7247
2021-04-19,125.4955
2021-04-20,123.9177
2021-04-21,124.8831
2021-04-22,125.8219
2021-04-23,125.4049
2021-04-26,125.9458
2021-04-27,124.1053
2021-04-28,125.5311
2021-04-29,125.3028
2021-04-30,124.5669
2021-05-03,126.1848
2021-05-04,125.1687
2021-05-05,123.1033
2021-05-06,120.853
2021-05-07,121.7802
2021-05-10,119.9577
2021-05-11,122.5317
2021-05-12,119.5195
2021-05-13,122.0004
2021-05-14,122.3582
2021-05-17,122.2651
2021-05-18,121.5145
2021-05-19,122.1451
2021-05-20,122.1388
2021-05-21,123.8048
2021-05-24,124.024
2021-05-25,124.2973
2021-05-26,123.8046
2021-05-27,123.7696
2021-05-28,124.2762
2021-05-31,121.7755
2021-06-01,119.8541
2021-06-02,120.9711
2021-06-03,121.2675
2021-06-04,121.0483
2021-06-07,121.1235
2021-06-08,121.6771
2021-06-09,120.9377
2021-06-10,119.8565
2021-06-11,120.1862
2021-06-14,118.8232
2021-06-15,119.4528
2021-06-16,117.0601
2021-06-17,118.5526
2021-06-18,119.2723
2021-06-21,119.6865
2021-06-22,121.1457
2021-06-23,123.6154
2021-06-24,125.1695
2021-06-25,122.4545
2021-06-28,120.6232
2021-06-29,119.7671
2021-06-30,119.8525
2021-07-01,120.6449
2021-07-02,119.6425
2021-07-05,119.9585
2021-07-06,118.9191
2021-07-07,118.094
2021-07-08,116.1479
2021-07-09,114.9075
2021-07-12,113.0897
2021-07-13,111.8106
2021-07-14,113.269
2021-07-15,112.0239
2021-07-16,115.6073
2021-07-19,116.338
2021-07-20,116.6425
2021-07-21,115.4877
2021-07-22,116.5045
2021-07-23,115.7463
2021-07-26,115.9621
2021-07-27,119.5709
2021-07-28,119.4809
2021-07-29,121.1765
2021-07-30,120.2025
2021-08-02,120.2001
2021-08-03,122.8024
2021-08-04,121.9276
2021-08-05,124.6282
2021-08-06,125.7365
2021-08-09,124.9381
2021-08-10,125.9362
2021-08-11,127.4564
2021-08-12,128.4584
2021-08-13,126.0893
2021-08-16,125.0395
2021-08-17,124.7181
2021-08-18,124.6566
2021-08-19,125.6349
2021-08-20,125.9531
2021-08-23,123.9852
2021-08-24,124.6004
2021-08-25,125.5632
2021-08-26,126.4569
2021-08-27,128.1476
2021-08-30,129.4812
2021-08-31,130.2465
2021-09-01,130.1889
2021-09-02,127.6461
2021-09-03,128.3552
2021-09-06,128.7265
2021-09-07,129.1975
2021-09-08,127.2697
2021-09-09,125.6696
2021-09-10,127.3081
2021-09-13,127.2986
2021-09-14,128.3905
2021-09-15,128.4855
2021-09-16,128.5828
2021-09-17,130.082
2021-09-20,129.3285
2021-09-21,129.5294
2021-09-22,128.8627
2021-09-23,128.2423
2021-09-24,127.8178
2021-09-27,128.2097
2021-09-28,127.5244
2021-09-29,129.4971
2021-09-30,128.1587
2021-10-01,127.9226
2021-10-04,127.2987
2021-10-05,129.56
2021-10-06,129.9174
2021-10-07,131.578
2021-10-08,129.2851
2021-10-11,129.7511
2021-10-12,131.1882
2021-10-13,131.3702
2021-10-14,133.1024
2021-10-15,132.3294
2021-10-18,134.6203
2021-10-19,138.3879
2021-10-20,137.8407
2021-10-21,137.1589
2021-10-22,139.6059
2021-10-25,142.308
2021-10-26,141.472
2021-10-27,140.8153
2021-10-28,140.3955
2021-10-29,138.1866
2021-11-01,136.7185
2021-11-02,135.1258
2021-11-03,133.9348
2021-11-04,133.9326
2021-11-05,134.3626
2021-11-08,136.9163
2021-11-09,135.3308
2021-11-10,136.9835
2021-11-11,136.6865
2021-11-12,136.66
2021-11-15,137.8214
2021-11-16,136.0197
2021-11-17,136.6983
2021-11-18,137.026
2021-11-19,137.8905
2021-11-22,138.4242
2021-11-23,142.558
2021-11-24,141.5241
2021-11-25,140.6789
2021-11-26,139.6832
2021-11-29,138.808
2021-11-30,137.8018
2021-12-01,139.8231
2021-12-02,142.2625
2021-12-03,141.345
2021-12-06,139.9898
2021-12-07,140.8377
2021-12-08,139.9608
2021-12-09,141.0798
2021-12-10,141.4797
2021-12-13,138.963
2021-12-14,141.5991
2021-12-15,144.7073
2021-12-16,143.7011
2021-12-17,143.09
2021-12-20,143.6381
2021-12-21,144.272
2021-12-22,145.4698
2021-12-23,149.0371
2021-12-24,148.7803
2021-12-27,147.4145
2021-12-28,145.0335
2021-12-29,143.8194
2021-12-30,143.8198
2021-12-31,146.9744
2022-01-03,146.1203
2022-01-04,146.5711
2022-01-05,146.6009
2022-01-06,148.7502
2022-01-07,153.3202
2022-01-10,152.4049
2022-01-11,151.5707
2022-01-12,153.5305
2022-01-13,154.8482
2022-01-14,158.3417
2022-01-17,159.5145
2022-01-18,158.8906
2022-01-19,160.0803
2022-01-20,162.2741
2022-01-21,163.9368
2022-01-24,165.0003
2022-01-25,167.1783
2022-01-26,169.5909
2022-01-27,172.4716
2022-01-28,173.8832
2022-01-31,173.604
2022-02-01,173.9791
2022-02-02,176.5676
2022-02-03,174.9073
2022-02-04,175.751
2022-02-07,174.9918
2022-02-08,175.1222
2022-02-09,177.8788
2022-02-10,178.3579
2022-02-11,178.5286
2022-02-14,175.6867
2022-02-15,177.3303
2022-02-16,178.7748
2022-02-17,183.4871
2022-02-18,182.8829
2022-02-21,183.437
2022-02-22,184.0593
2022-02-23,187.617
2022-02-24,187.4775
2022-02-25,188.1803
2022-02-28,189.6283
2022-03-01,190.1287
2022-03-02,189.1862
2022-03-03,189.7025
2022-03-04,192.2225
2022-03-07,189.9315
2022-03-08,190.3106
2022-03-09,188.7878
2022-03-10,191.5706
2022-03-11,188.1457
2022-03-14,186.959
2022-03-15,187.8801
2022-03-16,191.4848
2022-03-17,191.4103
2022-03-18,190.2117
2022-03-21,194.5816
2022-03-22,191.2783
2022-03-23,186.3078
2022-03-24,187.3661
2022-03-25,186.3122
2022-03-28,184.1035
2022-03-29,185.7421
2022-03-30,186.3598
2022-03-31,185.1729
2022-04-01,182.402
2022-04-04,184.3846
2022-04-05,185.897
2022-04-06,185.7501
2022-04-07,189.9406
2022-04-08,187.5776
2022-04-11,184.2187
2022-04-12,182.7629
2022-04-13,182.736
2022-04-14,183.3427
2022-04-15,182.8853
2022-04-18,183.7311
2022-04-19,181.0452
2022-04-20,184.2543
2022-04-21,184.1463
2022-04-22,186.6889
2022-04-25,187.5314
2022-04-26,188.6343
2022-04-27,189.9995
2022-04-28,191.0962
2022-04-29,192.6465
2022-05-02,195.7963
2022-05-03,196.3363
2022-05-04,198.0853
2022-05-05,197.9512
2022-05-06,201.4513
2022-05-09,199.8968
2022-05-10,204.2967
2022-05-11,204.28
2022-05-12,200.8544
2022-05-13,201.2435
2022-05-16,199.6793
2022-05-17,201.7735
2022-05-18,200.274
2022-05-19,199.2818
2022-05-20,194.8429
2022-05-23,193.8633
2022-05-24,188.302
2022-05-25,184.7983
2022-05-26,186.5585
2022-05-27,188.3923
2022-05-30,189.4295
2022-05-31,187.3072
2022-06-01,187.2749
2022-06-02,187.3417
2022-06-03,184.8125
2022-06-06,188.2206
2022-06-07,190.2775
2022-06-08,189.8491
2022-06-09,189.9863
2022-06-10,190.5374
2022-06-13,185.9453
2022-06-14,185.4681
2022-06-15,184.0245
2022-06-16,181.8862
2022-06-17,181.3454
2022-06-20,185.33
2022-06-21,186.8293
2022-06-22,185.6235
2022-06-23,186.9732
2022-06-24,190.1877
2022-06-27,192.374
2022-06-28,192.5886
2022-06-29,191.1705
2022-06-30,192.8487
2022-07-01,193.8365
2022-07-04,195.9963
2022-07-05,197.5685
2022-07-06,200.1359
2022-07-07,198.9305
2022-07-08,202.1549
2022-07-11,202.7151
2022-07-12,207.8444
2022-07-13,206.2087
2022-07-14,210.5868
2022-07-15,211.1711
2022-07-18,209.6049
2022-07-19,208.4716
2022-07-20,207.7536
2022-07-21,208.8942
2022-07-22,210.2884
2022-07-25,208.9248
2022-07-26,208.9473
2022-07-27,214.4023
2022-07-28,218.9327
2022-07-29,220.1666
2022-08-01,220.3551
2022-08-02,220.7606
2022-08-03,222.4742
2022-08-04,219.8327
2022-08-05,219.2416
2022-08-08,214.9395
2022-08-09,216.0551
2022-08-10,217.8195
2022-08-11,216.6437
2022-08-12,220.8223
2022-08-15,217.6625
2022-08-16,213.9247
2022-08-17,214.5864
2022-08-18,217.3686
2022-08-19,221.8479
2022-08-22,220.715
2022-08-23,223.6603
2022-08-24,223.6464
2022-08-25,223.2726
2022-08-26,225.7295
2022-08-29,227.5867
2022-08-30,223.3726
2022-08-31,227.4197
2022-09-01,231.277
2022-09-02,229.6334
2022-09-05,230.8159
2022-09-06,232.2766
2022-09-07,233.0961
2022-09-08,231.6501
2022-09-09,229.8757
2022-09-12,229.8972
2022-09-13,233.2244
2022-09-14,234.8391
2022-09-15,233.8886
2022-09-16,236.1481
2022-09-19,228.1704
2022-09-20,231.407
2022-09-21,226.6686
2022-09-22,225.7734
2022-09-23,222.8302
2022-09-26,219.4575
2022-09-27,222.6023
2022-09-28,221.442
2022-09-29,222.4513
2022-09-30,222.415
2022-10-03,223.7772
2022-10-04,224.073
2022-10-05,220.7128
2022-10-06,223.4398
2022-10-07,222.2053
2022-10-10,218.1436
2022-10-11,217.1102
2022-10-12,221.107
2022-10-13,223.4513
2022-10-14,222.6058
2022-10-17,221.7619
2022-10-18,220.9947
2022-10-19,226.5905
2022-10-20,227.7196
2022-10-21,228.9858
2022-10-24,231.9085
2022-10-25,232.6658
2022-10-26,232.0356
2022-10-27,231.5817
2022-10-28,231.4753
2022-10-31,231.4645
2022-11-01,233.5782
2022-11-02,233.8172
2022-11-03,235.9664
2022-11-04,235.8322
2022-11-07,236.1491
2022-11-08,230.581
2022-11-09,233.2087
2022-11-10,234.2717
2022-11-11,237.171
2022-11-14,229.023
2022-11-15,234.8541
2022-11-16,234.5546
2022-11-17,237.7676
2022-11-18,234.8956
2022-11-21,236.7168
2022-11-22,233.8192
2022-11-23,232.1625
2022-11-24,237.5878
2022-11-25,237.1392
2022-11-28,237.8528
2022-11-29,240.4313
2022-11-30,241.9576
2022-12-01,242.4911
2022-12-02,243.6501
2022-12-05,250.7747
2022-12-06,250.7016
2022-12-07,251.4069
2022-12-08,254.6771
2022-12-09,258.1576
2022-12-12,261.9382
2022-12-13,264.0506
2022-12-14,260.5345
2022-12-15,265.7455
2022-12-16,262.1962
2022-12-19,263.2533
2022-12-20,260.9758
2022-12-21,260.8793
2022-12-22,262.0129
2022-12-23,263.1281
2022-12-26,264.5655
2022-12-27,269.7946
2022-12-28,271.3708
2022-12-29,270.6843
2022-12-30,273.9241
2023-01-02,277.9436
2023-01-03,273.9603
2023-01-04,276.0338
2023-01-05,278.4668
2023-01-06,277.5839
2023-01-09,282.2774
2023-01-10,281.882
2023-01-11,282.4195
2023-01-12,281.946
2023-01-13,282.1114
2023-01-16,278.513
2023-01-17,273.8116
2023-01-18,279.1602
2023-01-19,276.4346
2023-01-20,273.2565
2023-01-23,266.3047
2023-01-24,264.3693
2023-01-25,260.2777
2023-01-26,265.5103
2023-01-27,268.8339
2023-01-30,266.7215
2023-01-31,274.0375
2023-02-01,277.3756
2023-02-02,276.4053
2023-02-03,268.2257
2023-02-06,275.7068
2023-02-07,271.2197
2023-02-08,265.9731
2023-02-09,269.3432
2023-02-10,277.3365
2023-02-13,282.0543
2023-02-14,284.0758
2023-02-15,286.2169
2023-02-16,289.2625
2023-02-17,292.0126
2023-02-20,293.1147
2023-02-21,293.5985
2023-02-22,293.4954
2023-02-23,290.9573
2023-02-24,290.0938
2023-02-27,284.3164
2023-02-28,284.0946
2023-03-01,280.838
2023-03-02,277.2312
2023-03-03,277.9405
2023-03-06,282.6944
2023-03-07,285.9228
2023-03-08,280.6486
2023-03-09,277.428
2023-03-10,280.671
2023-03-13,277.4742
2023-03-14,276.8372
2023-03-15,278.7752
2023-03-16,275.6473
2023-03-17,276.1061
2023-03-20,271.7966
2023-03-21,269.9439
2023-03-22,271.0878
2023-03-23,266.0141
2023-03-24,267.5266
2023-03-27,267.5706
2023-03-28,269.4515
2023-03-29,270.2833
2023-03-30,274.8159
2023-03-31,275.3388
2023-04-03,274.0301
2023-04-04,274.5419
2023-04-05,276.4416
2023-04-06,276.7143
2023-04-07,276.9598
2023-04-10,274.7375
2023-04-11,272.6619
2023-04-12,268.1817
2023-04-13,273.9194
2023-04-14,269.9404
2023-04-17,267.8038
2023-04-18,265.6022
2023-04-19,268.5608
2023-04-20,267.7177
2023-04-21,271.8333
2023-04-24,269.7451
2023-04-25,270.7561
2023-04-26,268.1503
2023-04-27,275.1602
2023-04-28,271.3489
2023-05-01,272.4663
2023-05-02,274.6475
2023-05-03,276.1211
2023-05-04,275.6176
2023-05-05,275.2985
2023-05-08,275.5534
2023-05-09,275.1775
2023-05-10,278.4704
2023-05-11,285.9686
2023-05-12,284.1699
2023-05-15,279.6125
2023-05-16,279.4281
2023-05-17,288.19
2023-05-18,285.5259
2023-05-19,291.2563
2023-05-22,297.2365
2023-05-23,295.3808
2023-05-24,297.5157
2023-05-25,303.4484
2023-05-26,302.1893
2023-05-29,301.5719
2023-05-30,299.5875
2023-05-31,296.0592
2023-06-01,293.871
2023-06-02,289.6724
2023-06-05,289.9067
2023-06-06,287.344
2023-06-07,288.2651
2023-06-08,282.9983
2023-06-09,284.2351
2023-06-12,287.1918
2023-06-13,280.4357
2023-06-14,281.8067
2023-06-15,286.071
2023-06-16,282.0329
2023-06-19,287.8063
2023-06-20,289.3686
2023-06-21,287.0363
2023-06-22,286.959
2023-06-23,288.9964
2023-06-26,289.3755
2023-06-27,291.3621
2023-06-28,288.2597
2023-06-29,288.9608
2023-06-30,284.1743
