Date,Close
2021-10-20,138.2274
2021-10-21,137.0538
2021-10-22,139.1708
2021-10-25,141.3671
2021-10-26,140.3778
2021-10-27,139.7222
2021-10-28,138.9131
2021-10-29,136.5369
2021-11-01,134.8558
2021-11-02,133.3878
2021-11-03,132.2659
2021-11-04,132.0729
2021-11-05,132.5309
2021-11-08,134.8293
2021-11-09,133.2416
2021-11-10,135.2658
2021-11-11,135.344
2021-11-12,134.9668
2021-11-15,136.3033
2021-11-16,134.7961
2021-11-17,135.1389
2021-11-18,135.6744
2021-11-19,136.9221
2021-11-22,137.1287
2021-11-23,140.8494
2021-11-24,140.1451
2021-11-25,139.4094
2021-11-26,138.606
2021-11-29,137.858
2021-11-30,136.9965
2021-12-01,138.5822
2021-12-02,141.2177
2021-12-03,140.6646
2021-12-06,139.2918
2021-12-07,140.0981
2021-12-08,138.8229
2021-12-09,140.0423
2021-12-10,140.5877
2021-12-13,138.1443
2021-12-14,140.9969
2021-12-15,143.9048
2021-12-16,143.0967
2021-12-17,142.2146
2021-12-20,142.7363
2021-12-21,143.2976
2021-12-22,144.5162
2021-12-23,147.847
2021-12-24,147.561
2021-12-27,146.4909
2021-12-28,144.0678
2021-12-29,142.435
2021-12-30,142.9338
2021-12-31,146.3698
2022-01-03,145.1665
2022-01-04,145.8012
2022-01-05,145.6832
2022-01-06,147.8317
2022-01-07,152.3243
2022-01-10,151.3707
2022-01-11,150.3298
2022-01-12,152.0077
2022-01-13,152.9946
2022-01-14,156.0882
2022-01-17,157.1887
2022-01-18,156.3673
2022-01-19,157.7163
2022-01-20,160.282
2022-01-21,161.689
2022-01-24,162.7839
2022-01-25,165.0308
2022-01-26,167.4968
2022-01-27,170.282
2022-01-28,171.8868
2022-01-31,171.7849
2022-02-01,171.7197
2022-02-02,174.4964
2022-02-03,173.2145
2022-02-04,173.7606
2022-02-07,173.0456
2022-02-08,173.4072
2022-02-09,175.9824
2022-02-10,176.8198
2022-02-11,177.8199
2022-02-14,174.7947
2022-02-15,175.8981
2022-02-16,177.3948
2022-02-17,182.1865
2022-02-18,181.5204
2022-02-21,182.5814
2022-02-22,182.6935
2022-02-23,186.3721
2022-02-24,186.0118
2022-02-25,187.3278
2022-02-28,189.4725
2022-03-01,189.667
2022-03-02,188.5465
2022-03-03,189.3698
2022-03-04,191.6632
2022-03-07,189.4301
2022-03-08,189.8064
2022-03-09,187.6045
2022-03-10,190.2817
2022-03-11,186.7194
2022-03-14,185.3929
2022-03-15,186.8141
2022-03-16,189.8214
2022-03-17,190.0585
2022-03-18,188.798
2022-03-21,192.8996
2022-03-22,190.0281
2022-03-23,185.3675
2022-03-24,186.6004
2022-03-25,185.9436
2022-03-28,183.6822
2022-03-29,185.0431
2022-03-30,185.2384
2022-03-31,183.7882
2022-04-01,182.2046
2022-04-04,184.5792
2022-04-05,185.549
2022-04-06,184.9161
2022-04-07,189.1408
2022-04-08,187.0653
2022-04-11,184.0215
2022-04-12,182.517
2022-04-13,182.4451
2022-04-14,183.1523
2022-04-15,182.7406
2022-04-18,182.7492
2022-04-19,180.0739
2022-04-20,182.8633
2022-04-21,182.8235
2022-04-22,186.3637
2022-04-25,187.3164
2022-04-26,188.2675
2022-04-27,189.9363
2022-04-28,191.1831
2022-04-29,192.8482
2022-05-02,196.1407
2022-05-03,197.4723
2022-05-04,198.7319
2022-05-05,198.7897
2022-05-06,201.8308
2022-05-09,200.5443
2022-05-10,204.4577
2022-05-11,204.2708
2022-05-12,200.8275
2022-05-13,201.5968
2022-05-16,200.4472
2022-05-17,201.987
2022-05-18,200.5531
2022-05-19,199.3047
2022-05-20,194.4969
2022-05-23,193.4639
2022-05-24,187.9612
2022-05-25,185.481
2022-05-26,187.3554
2022-05-27,188.6255
2022-05-30,189.4198
2022-05-31,187.7482
2022-06-01,188.501
2022-06-02,187.9683
2022-06-03,184.8
2022-06-06,188.7972
2022-06-07,190.9456
2022-06-08,190.197
2022-06-09,190.5337
2022-06-10,190.0654
2022-06-13,185.6234
2022-06-14,185.283
2022-06-15,184.2266
2022-06-16,181.7766
2022-06-17,181.2835
2022-06-20,184.8117
2022-06-21,186.3564
2022-06-22,184.856
2022-06-23,186.0089
2022-06-24,188.7404
2022-06-27,191.0908
2022-06-28,191.6256
2022-06-29,190.1671
2022-06-30,191.8009
2022-07-01,192.1982
2022-07-04,194.1603
2022-07-05,195.6516
2022-07-06,199.1433
2022-07-07,197.537
2022-07-08,201.2212
2022-07-11,202.1633
2022-07-12,207.2386
2022-07-13,206.3855
2022-07-14,210.7895
2022-07-15,211.5209
2022-07-18,209.9767
2022-07-19,209.3893
2022-07-20,209.1489
2022-07-21,210.001
2022-07-22,210.8064
2022-07-25,209.3949
2022-07-26,209.0817
2022-07-27,214.35
2022-07-28,219.2739
2022-07-29,220.2721
2022-08-01,220.4361
2022-08-02,220.8552
2022-08-03,222.8929
2022-08-04,219.3241
2022-08-05,218.486
2022-08-08,214.4196
2022-08-09,216.0138
2022-08-10,217.5124
2022-08-11,215.5571
2022-08-12,219.8572
2022-08-15,216.5262
2022-08-16,212.4043
2022-08-17,212.7764
2022-08-18,215.3738
2022-08-19,219.4184
2022-08-22,217.3637
2022-08-23,220.5672
2022-08-24,221.1163
2022-08-25,221.0459
2022-08-26,222.9023
2022-08-29,224.5915
2022-08-30,220.5546
2022-08-31,224.695
2022-09-01,228.6921
2022-09-02,226.7798
2022-09-05,227.9497
2022-09-06,229.5575
2022-09-07,231.0115
2022-09-08,229.9469
2022-09-09,228.6013
2022-09-12,228.6603
2022-09-13,232.5154
2022-09-14,234.2674
2022-09-15,232.9443
2022-09-16,235.7809
2022-09-19,228.3837
2022-09-20,231.3238
2022-09-21,226.5074
2022-09-22,225.774
2022-09-23,223.1282
2022-09-26,219.9403
2022-09-27,223.1344
2022-09-28,222.7649
2022-09-29,224.2272
2022-09-30,224.2772
2022-10-03,226.0318
2022-10-04,225.8549
2022-10-05,222.7493
2022-10-06,226.2249
2022-10-07,224.9139
2022-10-10,220.5447
2022-10-11,219.2436
2022-10-12,222.6808
2022-10-13,224.6215
2022-10-14,223.6306
2022-10-17,222.1796
2022-10-18,221.4409
2022-10-19,227.2794
2022-10-20,227.9654
2022-10-21,229.8877
2022-10-24,232.9686
2022-10-25,234.1868
2022-10-26,233.2634
2022-10-27,233.2194
2022-10-28,232.6062
2022-10-31,233.0098
2022-11-01,235.1538
2022-11-02,235.6475
2022-11-03,237.1944
2022-11-04,236.639
2022-11-07,237.2301
2022-11-08,231.3544
2022-11-09,234.1261
2022-11-10,234.5211
2022-11-11,237.7343
2022-11-14,229.2259
2022-11-15,235.1402
2022-11-16,235.1436
2022-11-17,237.9403
2022-11-18,235.4295
2022-11-21,237.3227
2022-11-22,234.249
2022-11-23,232.1666
2022-11-24,236.5179
2022-11-25,236.2501
2022-11-28,236.2003
2022-11-29,238.7292
2022-11-30,240.0734
2022-12-01,240.913
2022-12-02,241.8844
2022-12-05,248.5857
2022-12-06,248.8793
2022-12-07,249.7252
2022-12-08,253.0341
2022-12-09,256.6259
2022-12-12,259.4831
2022-12-13,261.9058
2022-12-14,258.8436
2022-12-15,263.3392
2022-12-16,259.7989
2022-12-19,260.7945
2022-12-20,258.5358
2022-12-21,258.6158
2022-12-22,260.4461
2022-12-23,262.0849
2022-12-26,262.7859
2022-12-27,268.1509
2022-12-28,270.3832
2022-12-29,269.9289
2022-12-30,273.6517
2023-01-02,278.648
2023-01-03,275.345
2023-01-04,277.5038
2023-01-05,280.4564
2023-01-06,279.675
2023-01-09,284.2754
2023-01-10,283.6894
2023-01-11,285.1012
2023-01-12,284.1708
2023-01-13,285.2035
2023-01-16,281.9599
2023-01-17,276.5539
2023-01-18,281.9974
2023-01-19,278.1423
2023-01-20,275.3885
2023-01-23,269.0802
2023-01-24,266.8645
2023-01-25,262.9241
2023-01-26,269.079
2023-01-27,272.074
2023-01-30,269.4241
2023-01-31,277.3908
2023-02-01,281.7572
2023-02-02,280.8033
2023-02-03,273.3109
2023-02-06,281.4384
2023-02-07,276.5776
2023-02-08,271.1193
2023-02-09,275.119
2023-02-10,283.9659
2023-02-13,288.9713
2023-02-14,290.4717
2023-02-15,293.7497
2023-02-16,296.4698
2023-02-17,299.0051
2023-02-20,300.3045
2023-02-21,301.7187
2023-02-22,302.1312
2023-02-23,299.8476
2023-02-24,299.2621
2023-02-27,293.507
2023-02-28,293.6126
2023-03-01,288.8624
2023-03-02,285.0925
2023-03-03,285.9377
2023-03-06,290.0234
2023-03-07,293.4601
2023-03-08,288.0894
2023-03-09,285.894
2023-03-10,290.0351
2023-03-13,286.5605
2023-03-14,285.836
2023-03-15,287.7347
2023-03-16,284.3432
2023-03-17,284.9132
2023-03-20,280.1675
2023-03-21,277.6816
2023-03-22,279.1687
2023-03-23,274.4521
2023-03-24,275.5242
2023-03-27,276.0615
2023-03-28,277.5953
2023-03-29,278.5671
2023-03-30,283.5554
2023-03-31,284.0597
2023-04-03,283.0085
2023-04-04,283.2288
2023-04-05,285.0186
2023-04-06,285.1739
2023-04-07,284.9935
2023-04-10,282.6746
2023-04-11,279.7276
2023-04-12,274.9944
2023-04-13,280.5447
2023-04-14,276.4479
2023-04-17,274.192
2023-04-18,271.9717
2023-04-19,275.1711
2023-04-20,274.8144
2023-04-21,278.5552
2023-04-24,275.8093
2023-04-25,276.2372
2023-04-26,273.3892
2023-04-27,280.1293
2023-04-28,275.9342
2023-05-01,276.321
2023-05-02,278.2146
2023-05-03,279.7636
2023-05-04,279.6017
2023-05-05,278.976
2023-05-08,278.996
2023-05-09,278.1098
2023-05-10,281.3205
2023-05-11,288.1908
2023-05-12,286.7628
2023-05-15,281.2776
2023-05-16,280.8953
2023-05-17,289.6082
2023-05-18,287.1178
2023-05-19,294.2536
2023-05-22,300.32
2023-05-23,297.8982
2023-05-24,299.9299
2023-05-25,304.6658
2023-05-26,303.3904
2023-05-29,302.2837
2023-05-30,300.9077
2023-05-31,297.1395
2023-06-01,294.9397
2023-06-02,290.4774
2023-06-05,291.7155
2023-06-06,289.0268
2023-06-07,290.9848
2023-06-08,286.3016
2023-06-09,287.7913
2023-06-12,290.9075
2023-06-13,284.4984
2023-06-14,284.7506
2023-06-15,288.7714
2023-06-16,285.3056
2023-06-19,290.9429
2023-06-20,291.6572
2023-06-21,289.3463
2023-06-22,290.2569
2023-06-23,292.9797
2023-06-26,293.3163
2023-06-27,295.8277
2023-06-28,292.5553
2023-06-29,292.2486
2023-06-30,287.0125
